timestamp,price,volume
2025-11-24 16:10:00+00:00,274.94500732421875,89377
2025-11-24 16:11:00+00:00,275.05499267578125,65067
2025-11-24 16:12:00+00:00,275.0899963378906,61092
2025-11-24 16:13:00+00:00,275.04998779296875,70461
2025-11-24 16:14:00+00:00,275.0849914550781,87701
2025-11-24 16:15:00+00:00,275.1199951171875,56078
2025-11-24 16:16:00+00:00,275.07000732421875,51779
2025-11-24 16:17:00+00:00,275.1029968261719,74262
2025-11-24 16:18:00+00:00,275.3800048828125,53798
2025-11-24 16:19:00+00:00,275.0799865722656,54418
2025-11-24 16:20:00+00:00,275.07000732421875,52988
2025-11-24 16:21:00+00:00,275.1199951171875,44376
2025-11-24 16:22:00+00:00,275.27349853515625,44142
2025-11-24 16:23:00+00:00,275.2650146484375,67277
2025-11-24 16:24:00+00:00,275.1099853515625,52468
2025-11-24 16:25:00+00:00,275.0400085449219,77697
2025-11-24 16:26:00+00:00,275.0339050292969,66584
2025-11-24 16:27:00+00:00,275.0199890136719,44300
2025-11-24 16:28:00+00:00,274.989990234375,85788
2025-11-24 16:29:00+00:00,275.0,86001
2025-11-24 16:30:00+00:00,275.0299987792969,58438
2025-11-24 16:31:00+00:00,274.94500732421875,62097
2025-11-24 16:32:00+00:00,275.0400085449219,57853
2025-11-24 16:33:00+00:00,275.12200927734375,52574
2025-11-24 16:34:00+00:00,275.1499938964844,44613
2025-11-24 16:35:00+00:00,275.1499938964844,41067
2025-11-24 16:36:00+00:00,275.2300109863281,67276
2025-11-24 16:37:00+00:00,275.19000244140625,39632
2025-11-24 16:38:00+00:00,274.9599914550781,47848
2025-11-24 16:39:00+00:00,275.05999755859375,46747
2025-11-24 16:40:00+00:00,274.94000244140625,61418
2025-11-24 16:41:00+00:00,274.9649963378906,63739
2025-11-24 16:42:00+00:00,274.9750061035156,57224
2025-11-24 16:43:00+00:00,274.9200134277344,37985
2025-11-24 16:44:00+00:00,274.9200134277344,45855
2025-11-24 16:45:00+00:00,275.0150146484375,65128
2025-11-24 16:46:00+00:00,275.0199890136719,40228
2025-11-24 16:47:00+00:00,274.9901123046875,38373
2025-11-24 16:48:00+00:00,275.01361083984375,31025
2025-11-24 16:49:00+00:00,275.0299987792969,66881
2025-11-24 16:50:00+00:00,274.7370910644531,63169
2025-11-24 16:51:00+00:00,274.4700012207031,92552
2025-11-24 16:52:00+00:00,274.7699890136719,63292
2025-11-24 16:53:00+00:00,274.82000732421875,20941
2025-11-24 16:54:00+00:00,274.8500061035156,37552
2025-11-24 16:55:00+00:00,274.760009765625,30217
2025-11-24 16:56:00+00:00,274.94000244140625,49784
2025-11-24 16:57:00+00:00,274.84161376953125,26062
2025-11-24 16:58:00+00:00,274.885009765625,52653
2025-11-24 16:59:00+00:00,275.010009765625,38685
2025-11-24 17:00:00+00:00,275.0350036621094,45196
2025-11-24 17:01:00+00:00,274.96990966796875,30689
2025-11-24 17:02:00+00:00,274.8500061035156,54106
2025-11-24 17:03:00+00:00,274.8500061035156,44543
2025-11-24 17:04:00+00:00,274.82000732421875,48081
2025-11-24 17:05:00+00:00,274.9800109863281,40544
2025-11-24 17:06:00+00:00,274.95001220703125,28814
2025-11-24 17:07:00+00:00,274.9200134277344,38226
2025-11-24 17:08:00+00:00,274.8599853515625,24944
2025-11-24 17:09:00+00:00,274.739990234375,26925
2025-11-24 17:10:00+00:00,274.8299865722656,56848
2025-11-24 17:11:00+00:00,274.93499755859375,35476
2025-11-24 17:12:00+00:00,274.8876037597656,22982
2025-11-24 17:13:00+00:00,274.8500061035156,31257
2025-11-24 17:14:00+00:00,274.8500061035156,29794
2025-11-24 17:15:00+00:00,274.8999938964844,40723
2025-11-24 17:16:00+00:00,274.989990234375,61429
2025-11-24 17:17:00+00:00,274.9700012207031,33166
2025-11-24 17:18:00+00:00,274.94000244140625,26904
2025-11-24 17:19:00+00:00,275.0199890136719,61354
2025-11-24 17:20:00+00:00,275.1889953613281,34088
2025-11-24 17:21:00+00:00,275.07000732421875,27987
2025-11-24 17:22:00+00:00,275.1499938964844,28113
2025-11-24 17:23:00+00:00,275.06768798828125,28202
2025-11-24 17:24:00+00:00,275.07000732421875,23605
2025-11-24 17:25:00+00:00,275.010009765625,30267
2025-11-24 17:26:00+00:00,274.93499755859375,37555
2025-11-24 17:27:00+00:00,274.9049987792969,28387
2025-11-24 17:28:00+00:00,274.9200134277344,28227
2025-11-24 17:29:00+00:00,274.8500061035156,33749
2025-11-24 17:30:00+00:00,274.7699890136719,81756
2025-11-24 17:31:00+00:00,274.8399963378906,44540
2025-11-24 17:32:00+00:00,274.81500244140625,40605
2025-11-24 17:33:00+00:00,274.8299865722656,29399
2025-11-24 17:34:00+00:00,274.7699890136719,37979
2025-11-24 17:35:00+00:00,274.9599914550781,68958
2025-11-24 17:36:00+00:00,275.0199890136719,42066
2025-11-24 17:37:00+00:00,274.93780517578125,33906
2025-11-24 17:38:00+00:00,274.9100036621094,31081
2025-11-24 17:39:00+00:00,275.0,41125
2025-11-24 17:40:00+00:00,275.0201110839844,65152
2025-11-24 17:41:00+00:00,274.8800048828125,34942
2025-11-24 17:42:00+00:00,274.97491455078125,28341
2025-11-24 17:43:00+00:00,274.94500732421875,39707
2025-11-24 17:44:00+00:00,275.0,40603
2025-11-24 17:45:00+00:00,275.0150146484375,31700
2025-11-24 17:46:00+00:00,275.010009765625,35723
2025-11-24 17:47:00+00:00,274.99481201171875,30662
2025-11-24 17:48:00+00:00,275.0199890136719,33304
2025-11-24 17:49:00+00:00,274.9917907714844,52031
2025-11-24 17:50:00+00:00,274.989990234375,33740
2025-11-24 17:51:00+00:00,274.9800109863281,32529
2025-11-24 17:52:00+00:00,274.9800109863281,31646
2025-11-24 17:53:00+00:00,275.0950012207031,69170
2025-11-24 17:54:00+00:00,275.1600036621094,47279
2025-11-24 17:55:00+00:00,275.1700134277344,38723
2025-11-24 17:56:00+00:00,275.260009765625,105554
2025-11-24 17:57:00+00:00,275.125,37879
2025-11-24 17:58:00+00:00,275.2200012207031,39997
2025-11-24 17:59:00+00:00,275.19000244140625,43342
2025-11-24 18:00:00+00:00,275.17999267578125,56782
2025-11-24 18:01:00+00:00,275.3299865722656,49298
2025-11-24 18:02:00+00:00,275.2099914550781,41247
2025-11-24 18:03:00+00:00,275.29998779296875,37302
2025-11-24 18:04:00+00:00,275.3695068359375,37905
2025-11-24 18:05:00+00:00,275.5849914550781,182607
2025-11-24 18:06:00+00:00,275.57000732421875,62499
2025-11-24 18:07:00+00:00,275.6499938964844,152346
2025-11-24 18:08:00+00:00,275.6581115722656,42745
2025-11-24 18:09:00+00:00,275.55999755859375,45009
2025-11-24 18:10:00+00:00,275.6600036621094,31221
2025-11-24 18:11:00+00:00,275.7200012207031,64205
2025-11-24 18:12:00+00:00,275.94500732421875,108369
2025-11-24 18:13:00+00:00,276.25,173537
2025-11-24 18:14:00+00:00,276.1700134277344,74584
2025-11-24 18:15:00+00:00,275.989990234375,67407
2025-11-24 18:16:00+00:00,275.94000244140625,57947
2025-11-24 18:17:00+00:00,276.0,85915
2025-11-24 18:18:00+00:00,276.0799865722656,54396
2025-11-24 18:19:00+00:00,276.1099853515625,45731
2025-11-24 18:20:00+00:00,276.3299865722656,86340
2025-11-24 18:21:00+00:00,276.3450012207031,68318
2025-11-24 18:22:00+00:00,276.3999938964844,97877
2025-11-24 18:23:00+00:00,276.4171142578125,61340
2025-11-24 18:24:00+00:00,276.2200012207031,65813
2025-11-24 18:25:00+00:00,276.02020263671875,61629
2025-11-24 18:26:00+00:00,276.1600036621094,54003
2025-11-24 18:27:00+00:00,276.05999755859375,37168
2025-11-24 18:28:00+00:00,276.0710144042969,36372
2025-11-24 18:29:00+00:00,276.1199951171875,40881
2025-11-24 18:30:00+00:00,275.8999938964844,56032
2025-11-24 18:31:00+00:00,276.1199951171875,41095
2025-11-24 18:32:00+00:00,276.125,28961
2025-11-24 18:33:00+00:00,276.0264892578125,45729
2025-11-24 18:34:00+00:00,276.1099853515625,44402
2025-11-24 18:35:00+00:00,276.1400146484375,25131
2025-11-24 18:36:00+00:00,276.1600036621094,37161
2025-11-24 18:37:00+00:00,276.1400146484375,26437
2025-11-24 18:38:00+00:00,276.135009765625,82262
2025-11-24 18:39:00+00:00,276.1000061035156,33097
2025-11-24 18:40:00+00:00,276.0199890136719,92979
2025-11-24 18:41:00+00:00,276.1700134277344,41011
2025-11-24 18:42:00+00:00,276.04998779296875,37557
2025-11-24 18:43:00+00:00,276.1000061035156,51807
2025-11-24 18:44:00+00:00,276.3384094238281,83305
2025-11-24 18:45:00+00:00,276.1400146484375,56341
2025-11-24 18:46:00+00:00,276.18499755859375,28521
2025-11-24 18:47:00+00:00,276.1400146484375,43895
2025-11-24 18:48:00+00:00,276.17498779296875,24126
2025-11-24 18:49:00+00:00,276.1299133300781,64857
2025-11-24 18:50:00+00:00,276.1400146484375,22267
2025-11-24 18:51:00+00:00,276.2099914550781,23883
2025-11-24 18:52:00+00:00,276.1499938964844,29035
2025-11-24 18:53:00+00:00,276.1465148925781,24674
2025-11-24 18:54:00+00:00,276.18499755859375,32971
2025-11-24 18:55:00+00:00,276.1600036621094,31618
2025-11-24 18:56:00+00:00,276.1099853515625,60794
2025-11-24 18:57:00+00:00,276.135009765625,49010
2025-11-24 18:58:00+00:00,276.1099853515625,30302
2025-11-24 18:59:00+00:00,276.0299987792969,43595
2025-11-24 19:00:00+00:00,276.0299987792969,29415
2025-11-24 19:01:00+00:00,276.1099853515625,39712
2025-11-24 19:02:00+00:00,276.19000244140625,35253
2025-11-24 19:03:00+00:00,276.1650085449219,29418
2025-11-24 19:04:00+00:00,276.0350036621094,27878
2025-11-24 19:05:00+00:00,276.0299987792969,58344
2025-11-24 19:06:00+00:00,275.94000244140625,77416
2025-11-24 19:07:00+00:00,276.05499267578125,40540
2025-11-24 19:08:00+00:00,276.17999267578125,36106
2025-11-24 19:09:00+00:00,276.1499938964844,19474
2025-11-24 19:10:00+00:00,276.3299865722656,74832
2025-11-24 19:11:00+00:00,276.2200012207031,40758
2025-11-24 19:12:00+00:00,276.2200012207031,26071
2025-11-24 19:13:00+00:00,276.17999267578125,25441
2025-11-24 19:14:00+00:00,276.1700134277344,35316
2025-11-24 19:15:00+00:00,276.19000244140625,40041
2025-11-24 19:16:00+00:00,276.2701110839844,36870
2025-11-24 19:17:00+00:00,276.239990234375,30743
2025-11-24 19:18:00+00:00,276.3399963378906,32661
2025-11-24 19:19:00+00:00,276.2900085449219,33924
2025-11-24 19:20:00+00:00,276.29998779296875,23969
2025-11-24 19:21:00+00:00,276.3599853515625,82035
2025-11-24 19:22:00+00:00,276.260009765625,37223
2025-11-24 19:23:00+00:00,276.0849914550781,41066
2025-11-24 19:24:00+00:00,276.1090087890625,26333
2025-11-24 19:25:00+00:00,276.1698913574219,38208
2025-11-24 19:26:00+00:00,276.2287902832031,32537
2025-11-24 19:27:00+00:00,276.23150634765625,29290
2025-11-24 19:28:00+00:00,276.2416076660156,41900
2025-11-24 19:29:00+00:00,276.2195129394531,24492
2025-11-24 19:30:00+00:00,276.05999755859375,42824
2025-11-24 19:31:00+00:00,276.1099853515625,36632
2025-11-24 19:32:00+00:00,276.0899963378906,28646
2025-11-24 19:33:00+00:00,276.1000061035156,29906
2025-11-24 19:34:00+00:00,276.1000061035156,28070
2025-11-24 19:35:00+00:00,276.0299987792969,36680
2025-11-24 19:36:00+00:00,275.79998779296875,318010
2025-11-24 19:37:00+00:00,275.9849853515625,89194
2025-11-24 19:38:00+00:00,276.04998779296875,64016
2025-11-24 19:39:00+00:00,276.0400085449219,29246
2025-11-24 19:40:00+00:00,276.0299987792969,54850
2025-11-24 19:41:00+00:00,276.1300048828125,51545
2025-11-24 19:42:00+00:00,276.0,40224
2025-11-24 19:43:00+00:00,275.989990234375,42214
2025-11-24 19:44:00+00:00,275.9859924316406,39697
2025-11-24 19:45:00+00:00,275.94000244140625,44975
2025-11-24 19:46:00+00:00,275.9844055175781,26728
2025-11-24 19:47:00+00:00,276.0299987792969,35871
2025-11-24 19:48:00+00:00,276.0,38687
2025-11-24 19:49:00+00:00,275.8299865722656,83940
2025-11-24 19:50:00+00:00,275.9100036621094,29908
2025-11-24 19:51:00+00:00,275.8554992675781,30404
2025-11-24 19:52:00+00:00,275.8800048828125,29841
2025-11-24 19:53:00+00:00,275.79998779296875,37834
2025-11-24 19:54:00+00:00,275.93499755859375,29340
2025-11-24 19:55:00+00:00,275.989990234375,39218
2025-11-24 19:56:00+00:00,275.989990234375,53308
2025-11-24 19:57:00+00:00,276.05999755859375,30339
2025-11-24 19:58:00+00:00,276.05999755859375,28549
2025-11-24 19:59:00+00:00,276.0899963378906,40757
2025-11-24 20:00:00+00:00,276.0098876953125,24971
2025-11-24 20:03:00+00:00,276.40020751953125,241595
2025-11-24 20:04:00+00:00,276.4800109863281,38435
2025-11-24 20:05:00+00:00,276.42999267578125,37754
2025-11-24 20:06:00+00:00,276.32501220703125,39160
2025-11-24 20:07:00+00:00,276.31500244140625,25825
2025-11-24 20:08:00+00:00,276.2970886230469,35094
2025-11-24 20:09:00+00:00,276.29998779296875,47522
2025-11-24 20:10:00+00:00,276.25,34125
2025-11-24 20:11:00+00:00,276.2721862792969,30506
2025-11-24 20:12:00+00:00,276.2799987792969,38371
2025-11-24 20:13:00+00:00,276.2799987792969,37686
2025-11-24 20:14:00+00:00,276.2900085449219,40384
2025-11-24 20:15:00+00:00,276.260009765625,38190
2025-11-24 20:16:00+00:00,276.3900146484375,69066
2025-11-24 20:17:00+00:00,276.42999267578125,55430
2025-11-24 20:18:00+00:00,276.4949951171875,36644
2025-11-24 20:19:00+00:00,276.55841064453125,78471
2025-11-24 20:20:00+00:00,276.4949951171875,98281
2025-11-24 20:21:00+00:00,276.489990234375,35677
2025-11-24 20:22:00+00:00,276.57550048828125,36293
2025-11-24 20:23:00+00:00,276.5799865722656,45496
2025-11-24 20:24:00+00:00,276.5299987792969,40984
2025-11-24 20:25:00+00:00,276.5199890136719,47342
2025-11-24 20:26:00+00:00,276.4700012207031,52946
2025-11-24 20:27:00+00:00,276.4750061035156,55184
2025-11-24 20:28:00+00:00,276.5278015136719,65187
2025-11-24 20:29:00+00:00,276.4750061035156,51490
2025-11-24 20:30:00+00:00,276.4898986816406,46650
2025-11-24 20:31:00+00:00,276.5299987792969,79067
2025-11-24 20:32:00+00:00,276.4845886230469,234348
2025-11-24 20:33:00+00:00,276.56500244140625,56681
2025-11-24 20:34:00+00:00,276.6000061035156,74533
2025-11-24 20:35:00+00:00,276.6337890625,118519
2025-11-24 20:36:00+00:00,276.625,51894
2025-11-24 20:37:00+00:00,276.67999267578125,62162
2025-11-24 20:38:00+00:00,276.7500915527344,50726
2025-11-24 20:39:00+00:00,276.8550109863281,99300
2025-11-24 20:40:00+00:00,276.885009765625,94146
2025-11-24 20:41:00+00:00,276.7950134277344,88197
2025-11-24 20:42:00+00:00,276.7850036621094,50627
2025-11-24 20:43:00+00:00,276.6600036621094,70520
2025-11-24 20:44:00+00:00,276.79998779296875,68066
2025-11-24 20:45:00+00:00,276.8299865722656,52979
2025-11-24 20:46:00+00:00,276.6700134277344,58727
2025-11-24 20:47:00+00:00,276.7200012207031,65105
2025-11-24 20:48:00+00:00,276.8299865722656,68335
2025-11-24 20:49:00+00:00,276.9150085449219,63379
2025-11-24 20:50:00+00:00,275.69000244140625,316503
2025-11-24 20:51:00+00:00,276.0,168968
2025-11-24 20:52:00+00:00,275.2727966308594,187654
2025-11-24 20:53:00+00:00,275.5799865722656,245616
2025-11-24 20:54:00+00:00,275.489990234375,288436
2025-11-24 20:55:00+00:00,276.19000244140625,337877
2025-11-24 20:56:00+00:00,275.8999938964844,210112
2025-11-24 20:57:00+00:00,275.885009765625,250398
2025-11-24 20:58:00+00:00,275.79998779296875,333585
2025-11-24 20:59:00+00:00,275.9800109863281,1010929
2025-11-25 14:30:00+00:00,277.2900085449219,1734680
2025-11-25 14:31:00+00:00,277.67999267578125,471949
2025-11-25 14:32:00+00:00,278.5054931640625,208469
2025-11-25 14:33:00+00:00,279.20001220703125,388479
2025-11-25 14:34:00+00:00,278.5450134277344,199194
2025-11-25 14:35:00+00:00,279.57000732421875,273336
2025-11-25 14:36:00+00:00,280.16009521484375,683076
2025-11-25 14:37:00+00:00,280.2650146484375,245878
2025-11-25 14:38:00+00:00,279.6300048828125,193266
2025-11-25 14:39:00+00:00,279.82000732421875,170001
2025-11-25 14:40:00+00:00,279.63360595703125,176574
2025-11-25 14:41:00+00:00,279.2699890136719,228592
2025-11-25 14:42:00+00:00,279.55499267578125,100082
2025-11-25 14:43:00+00:00,279.0199890136719,157132
2025-11-25 14:44:00+00:00,279.94989013671875,182471
2025-11-25 14:45:00+00:00,279.2749938964844,147086
2025-11-25 14:46:00+00:00,279.6000061035156,99689
2025-11-25 14:47:00+00:00,279.2362060546875,90812
2025-11-25 14:48:00+00:00,278.989990234375,188381
2025-11-25 14:49:00+00:00,278.44000244140625,155015
2025-11-25 14:50:00+00:00,278.17999267578125,151999
2025-11-25 14:51:00+00:00,278.4150085449219,106516
2025-11-25 14:52:00+00:00,278.69000244140625,201111
2025-11-25 14:53:00+00:00,278.7699890136719,128706
2025-11-25 14:54:00+00:00,279.04998779296875,218057
2025-11-25 14:55:00+00:00,279.17498779296875,67789
2025-11-25 14:56:00+00:00,279.5249938964844,136644
2025-11-25 14:57:00+00:00,279.1700134277344,118055
2025-11-25 14:58:00+00:00,278.69500732421875,80675
2025-11-25 14:59:00+00:00,279.3800048828125,91172
2025-11-25 15:00:00+00:00,278.94000244140625,139317
2025-11-25 15:01:00+00:00,278.6000061035156,106701
2025-11-25 15:02:00+00:00,277.8999938964844,145739
2025-11-25 15:03:00+00:00,277.93499755859375,141418
2025-11-25 15:04:00+00:00,277.9200134277344,67304
2025-11-25 15:05:00+00:00,278.3580017089844,79940
2025-11-25 15:06:00+00:00,278.6300048828125,57781
2025-11-25 15:07:00+00:00,278.9599914550781,86784
2025-11-25 15:08:00+00:00,278.7950134277344,99748
2025-11-25 15:09:00+00:00,279.2650146484375,72881
2025-11-25 15:10:00+00:00,279.114990234375,105859
2025-11-25 15:11:00+00:00,278.8399963378906,104063
2025-11-25 15:12:00+00:00,278.9849853515625,66535
2025-11-25 15:13:00+00:00,278.9599914550781,78827
2025-11-25 15:14:00+00:00,278.864990234375,62694
2025-11-25 15:15:00+00:00,279.0899963378906,70139
2025-11-25 15:16:00+00:00,279.1449890136719,86024
2025-11-25 15:17:00+00:00,278.80999755859375,93510
2025-11-25 15:18:00+00:00,279.05999755859375,44100
2025-11-25 15:19:00+00:00,279.1099853515625,85744
2025-11-25 15:20:00+00:00,278.8999938964844,62602
2025-11-25 15:21:00+00:00,278.8699951171875,55477
2025-11-25 15:22:00+00:00,278.68499755859375,50966
2025-11-25 15:23:00+00:00,278.6099853515625,44974
2025-11-25 15:24:00+00:00,278.4158935546875,48609
2025-11-25 15:25:00+00:00,278.6600036621094,62246
2025-11-25 15:26:00+00:00,278.67999267578125,28785
2025-11-25 15:27:00+00:00,278.5150146484375,57909
2025-11-25 15:28:00+00:00,278.7049865722656,65368
2025-11-25 15:29:00+00:00,278.9049987792969,56678
2025-11-25 15:30:00+00:00,279.2699890136719,89709
2025-11-25 15:31:00+00:00,279.3301086425781,55208
2025-11-25 15:32:00+00:00,279.43499755859375,80515
2025-11-25 15:33:00+00:00,279.5199890136719,80742
2025-11-25 15:34:00+00:00,279.5000915527344,46659
2025-11-25 15:35:00+00:00,279.0299987792969,57223
2025-11-25 15:36:00+00:00,279.1099853515625,48765
2025-11-25 15:37:00+00:00,278.92999267578125,37314
2025-11-25 15:38:00+00:00,278.9599914550781,64854
2025-11-25 15:39:00+00:00,278.8500061035156,35747
2025-11-25 15:40:00+00:00,279.1600036621094,46565
2025-11-25 15:41:00+00:00,279.0899963378906,34828
2025-11-25 15:42:00+00:00,279.0899963378906,61407
2025-11-25 15:43:00+00:00,279.04998779296875,39427
2025-11-25 15:44:00+00:00,279.56048583984375,70335
2025-11-25 15:45:00+00:00,279.5150146484375,44918
2025-11-25 15:46:00+00:00,279.55999755859375,34833
2025-11-25 15:47:00+00:00,279.4100036621094,40895
2025-11-25 15:48:00+00:00,279.2550048828125,38796
2025-11-25 15:49:00+00:00,278.9254150390625,60202
2025-11-25 15:50:00+00:00,278.69000244140625,53945
2025-11-25 15:51:00+00:00,278.6300048828125,29923
2025-11-25 15:52:00+00:00,278.8381042480469,63479
2025-11-25 15:53:00+00:00,278.76220703125,56795
2025-11-25 15:54:00+00:00,278.6700134277344,29646
2025-11-25 15:55:00+00:00,278.625,21867
2025-11-25 15:56:00+00:00,278.5899963378906,39861
2025-11-25 15:57:00+00:00,278.6549987792969,31064
2025-11-25 15:58:00+00:00,278.8039855957031,30507
2025-11-25 15:59:00+00:00,278.8389892578125,88898
2025-11-25 16:00:00+00:00,278.989990234375,41152
2025-11-25 16:01:00+00:00,278.92999267578125,38471
2025-11-25 16:02:00+00:00,278.82000732421875,50024
2025-11-25 16:03:00+00:00,278.92999267578125,22547
2025-11-25 16:04:00+00:00,278.95001220703125,39978
2025-11-25 16:05:00+00:00,278.7250061035156,36868
2025-11-25 16:06:00+00:00,278.8399963378906,31293
2025-11-25 16:07:00+00:00,278.9599914550781,40721
2025-11-25 16:08:00+00:00,278.9599914550781,45474
2025-11-25 16:09:00+00:00,278.82501220703125,69783
2025-11-25 16:10:00+00:00,278.739990234375,33849
2025-11-25 16:11:00+00:00,278.43499755859375,61360
2025-11-25 16:12:00+00:00,278.5249938964844,38586
2025-11-25 16:13:00+00:00,278.4849853515625,34434
2025-11-25 16:14:00+00:00,278.3500061035156,66132
2025-11-25 16:15:00+00:00,278.2300109863281,75420
2025-11-25 16:16:00+00:00,278.3800048828125,30235
